16078-Democratic	GEO
16079-congressional	GEO
16079-Iraq	GEO
16080-President	GEO
16082-U.S.	GEO
16083-Faizabad	GEO
16083-Badakhshan	GEO
16083-U.S.	GEO
16084-anti-American	GEO
16084-Guantanamo	GEO
16086-Bangladesh	GEO
16087-U.S.	GEO
16089-Pakistan	GEO
16092-Kohistan	GEO
16092-Peshawar	GEO
16093-Iraq	GEO
16094-Ovidiu	ORGANIZATION
16094-Baghdad	GEO
16095-Baghdad	GEO
16095-March	GEO
16096-April	GEO
16096-27	TIME
16096-Romania	GEO
16096-Iraq	GEO
16098-Traian	ORGANIZATION
16098-Iraq	GEO
16099-Romania	GEO
16099-Bucharest	GEO
16099-Iraq	GEO
16100-Bosnian	GEO
16100-Serb	GEO
16100-1995	TIME
16100-Muslim	EVENT
16101-State	ORGANIZATION
16101-Investigation	PERSON
16101-Protection	PERSON
16101-Banja	GEO
16102-Srebrenica	GEO
16102-Europe	GEO
16102-World	GEO
16103-Crnogorac	ARTIFACT
16103-Serb	GEO
16103-July	GEO
16103-1995	TIME
16103-Bosnia	GEO
16105-Petroleum	GEO
16105-OPEC	NATURAL
16106-Purnomo	GEO
16109-World	GEO
16112-U.N.	ORGANIZATION
16112-Stabilization	ORGANIZATION
16112-Haiti	GEO
16112-MINUSTAH	GEO
16112-national	GEO
16113-Haiti	GEO
16114-alive	TIME
16114-Haiti	GEO
16115-Haiti	GEO
16115-Western	ORGANIZATION
16116-Mumbai	GEO
16116-Bombay	GEO
16117-Dhakla	PERSON
16117-Mohammed	PERSON
16117-Pakistan	GEO
16119-responsible	TIME
16120-Ayodhya	GEO
16121-1994	TIME
16122-India	GEO
16122-Washington	GEO
16123-State	GEO
16123-Commerce	GEO
16123-Kenneth	ORGANIZATION
16123-Juster	PERSON
16123-India	PERSON
16123-Secretary	ORGANIZATION
16123-Shyam	ORGANIZATION
16126-U.S.	GEO
16126-Assistant	ORGANIZATION
16126-State	GEO
16126-South	GEO
16127-India	GEO
16127-Pakistan	PERSON
16127-1998	TIME
16129-European	GEO
16129-Tehran	GEO
16130-EU	ARTIFACT
16130-Brussels	GEO
16131-EU	GEO
16132-Iranian	GEO
16133-Ayatollah	GEO
16133-Ahmad	ORGANIZATION
16134-Jannati	GEO
16135-British	EVENT
16135-Tehran	GEO
16137-Britain	GEO
16137-Friday	PERSON
16138-Turkey	GEO
16140-Anatolian	ORGANIZATION
16141-NATO	PERSON
16142-Turkey	GEO
16142-Israel	PERSON
16142-uneven	TIME
16142-Hamas	GEO
16142-Gaza	ORGANIZATION
16143-Turkey	GEO
16143-Tayyip	ORGANIZATION
16144-Turkey	GEO
16144-Israel	GEO
16144-Syria	PERSON
16145-American	GEO
16145-Thomas	ORGANIZATION
16145-Schelling	ORGANIZATION
16145-Israeli-American	ORGANIZATION
16145-Robert	ORGANIZATION
16145-Economics	GEO
16146-Sciences	GEO
16146-million	GEO
16146-Stockholm	GEO
16147-Mr.	GEO
16147-Schelling	PERSON
16147-Mr.	PERSON
16148-mundane	GEO
16150-2005	TIME
16150-Nobel	EVENT
16152-Haiti	GEO
16152-legislative	GEO
16153-March	GEO
16154-Rene	GEO
16155-Preval	GEO
16155-March	GEO
16156-U.S.	GEO
16156-President	ORGANIZATION
16156-George	ORGANIZATION
16156-Pope	GEO
16156-June	GEO
16157-Vatican	GEO
16157-June	GEO
16157-June	PERSON
16158-President	GEO
16158-June	GEO
16158-Germany	GEO
16159-Mr.	GEO
16159-2005	TIME
16159-Pope	GEO
16159-John	ORGANIZATION
16160-Iran	GEO
16161-Ali	GEO
16161-Akbar	ORGANIZATION
16161-Atomic	ORGANIZATION
16161-Energy	ORGANIZATION
16163-Iran	ARTIFACT
16164-Iran	GEO
16165-nuclear	GEO
16166-Kazakhstan	GEO
16167-Russian	GEO
16170-Kazakhstan	GEO
16170-presidential	GEO
16170-December	GEO
16171-President	GEO
16171-Nursultan	ORGANIZATION
16171-1991	TIME
16171-December	GEO
16173-Spin	GEO
16173-Kandahar	GEO
16177-Reuters	GEO
16178-Taleban	GEO
16179-Ramadan	GEO
16180-Iraq	GEO
16181-Ambassador	GEO
16181-Samir	ORGANIZATION
16181-June	GEO
16181-U.S.	GEO
16182-Iraq	GEO
16182-Naval	ORGANIZATION
16182-Criminal	ORGANIZATION
16182-Investigative	ORGANIZATION
16183-Mohammed	GEO
16183-Haditha	GEO
16183-June	GEO
16185-Sunni	PERSON
16185-Shi'ite	PERSON
16187-U.S.	ORGANIZATION
16187-Representatives	GEO
16188-New	GEO
16191-Yosef	GEO
16191-Shalom	ORGANIZATION
16191-holy	GEO
16192-Jerusalem	GEO
16195-Western	ORGANIZATION
16195-Temple	ORGANIZATION
16196-one	TIME
16196-Noble	ORGANIZATION
16197-Iraq	GEO
16197-military	GEO
16198-Baghdad	GEO
16201-Sunday	GEO
16202-Iran	GEO
16202-responsible	TIME
16205-U.S.	GEO
16205-Iraq	GEO
16206-Washington	GEO
16207-military	GEO
16207-tribal	GEO
16208-Miranshah	GEO
16208-North	GEO
16208-three	GEO
16209-one	TIME
16210-Pakistan	GEO
16212-Hamid	ORGANIZATION
16212-U.S.	GEO
16213-CNN	GEO
16213-White	ORGANIZATION
16213-President	GEO
16213-U.S.	GEO
16215-Mr.	GEO
16216-United	ORGANIZATION
16216-Sudan	GEO
16216-African	ORGANIZATION
16217-two	TIME
16219-one	TIME
16219-Nyala	GEO
16220-two	GEO
16221-Darfur	GEO
16223-African	ORGANIZATION
16223-Darfur	GEO
16225-Korean	GEO
16225-Afghanistan	GEO
16226-Korean	GEO
16226-Taleban	PERSON
16227-Taleban	GEO
16227-Korean	GEO
16229-Kabul	GEO
16230-Taleban	GEO
16231-Islam	GEO
16231-Ramadan	GEO
16233-Muslim	GEO
16234-Ramadan	GEO
16234-Islam	GEO
16234-Prophet	ORGANIZATION
16235-Ramadan	GEO
16237-Taliban	PERSON
16241-August	GEO
16241-Taliban	GEO
16241-al-Qaida	PERSON
16242-Afghanistan	PERSON
16243-armed	GEO
16243-Palestinian	GEO
16243-Wednesday	GEO
16243-parliamentary	GEO
16244-Hamas	PERSON
16244-Fatah-linked	PERSON
16244-al-Aqsa	ORGANIZATION
16244-Martyrs	ORGANIZATION
16245-West	ORGANIZATION
16245-Nablus	GEO
16246-President	ORGANIZATION
16246-Mahmoud	ORGANIZATION
16247-Opinion	GEO
16247-Hamas	PERSON
16247-Mr.	PERSON
16249-Israel	GEO
16250-Hamas	GEO
16251-U.S.	PERSON
16251-Hamas	ARTIFACT
16252-China	GEO
16252-Hainan	GEO
16253-China	GEO
16253-29	TIME
16255-Sunday	GEO
16255-Hainan	GEO
16256-Danzhou	GEO
16257-ripe	TIME
16258-Cholera	GEO
16259-dangerous	TIME
16260-Reed	GEO
16260-International	ORGANIZATION
16261-million	TIME
16262-million	TIME
16262-1988	TIME
16264-million	TIME
16264-London	GEO
16265-Reed	GEO
16268-PPP	GEO
16268-Europe	PERSON
16269-European	GEO
16269-demographic	GEO
16269-long-term	GEO
16270-Low	GEO
16270-structural	GEO
16271-German	GEO
16271-long-term	GEO
16271-2008	TIME
16272-Chancellor	GEO
16272-Gerhard	ORGANIZATION
16272-1998	TIME
16272-2005	TIME
16272-average	GEO
16272-2006	TIME
16272-2007	TIME
16273-2008	TIME
16273-World	GEO
16273-War	ORGANIZATION
16273-2010	TIME
16274-2009	TIME
16274-2010	TIME
16275-2011	TIME
16275-Federal	ORGANIZATION
16276-Euro	ORGANIZATION
16277-significant	TIME
16277-Germany	GEO
16278-2008	TIME
16278-2009	TIME
16278-Chancellor	GEO
16278-Angela	ORGANIZATION
16278-2010	TIME
16279-2011	TIME
16280-2009	TIME
16280-2016	TIME
16281-Europe	GEO
16281-King	GEO
16281-Olav	ORGANIZATION
16282-several	GEO
16283-1397	TIME
16283-Denmark	GEO
16284-1814	TIME
16284-Sweden	PERSON
16285-Sweden	GEO
16285-Norway	PERSON
16286-1905	TIME
16287-Norway	GEO
16287-neutral	TIME
16287-World	GEO
16287-War	ORGANIZATION
16288-Norway	GEO
16288-World	GEO
16288-War	ORGANIZATION
16288-Nazi	GEO
16288-1940	TIME
16289-1949	TIME
16289-Norway	PERSON
16289-NATO	GEO
16291-1972	TIME
16291-1994	TIME
16292-Key	GEO
16292-social	GEO
16293-1959	TIME
16293-Belgium	GEO
16294-several	GEO
16295-RPF	NATURAL
16295-1990	TIME
16296-political	GEO
16296-April	GEO
16296-1994	TIME
16296-million	TIME
16297-Uganda	GEO
16297-Hutu	PERSON
16298-Hutu	EVENT
16298-Zaire	PERSON
16299-thousand	GEO
16299-DRC	NATURAL
16299-Zaire	NATURAL
16299-1990	TIME
16300-Rwanda	GEO
16300-local	GEO
16300-1999	TIME
16300-post-genocide	GEO
16300-presidential	GEO
16300-2003	TIME
16301-Rwanda	GEO
16301-2009	TIME
16301-DRC	GEO
16301-Kigali	PERSON
16301-Kinshasa	PERSON
16302-Rwanda	GEO
16302-2009	TIME
16303-Tourism	GEO
16303-Andorra	GEO
16304-Andorra	GEO
16305-Andorra	GEO
16305-France	PERSON
16305-Spain	PERSON
16309-Manufacturing	GEO
16310-Andorra	GEO
16310-EU	ORGANIZATION
16310-Customs	ORGANIZATION
16310-Union	PERSON
16324-Honest	ORGANIZATION
16325-honest	GEO
16326-Senator	GEO
16326-Barack	ORGANIZATION
16326-Obama	ARTIFACT
16326-many	TIME
16327-Senator	GEO
16327-John	ORGANIZATION
16328-Thursday	GEO
16328-Democratic	ORGANIZATION
16328-White	ORGANIZATION
16328-President	GEO
16328-Israel	GEO
16329-VOA	GEO
16330-Tension	GEO
16330-Pakistan	GEO
16330-Afghanistan	PERSON
16331-North	ORGANIZATION
16332-mountainous	GEO
16333-military	GEO
16333-unclear	TIME
16333-responsible	TIME
16334-Monday	GEO
16334-responsible	TIME
16335-Britain	PERSON
16335-Lagos	GEO
16336-U.S.	ORGANIZATION
16336-Abuja	GEO
16336-Lagos	GEO
16336-U.S.	GEO
16338-Lagos	GEO
16339-Bin	ORGANIZATION
16340-Nigeria	GEO
16340-Africa	PERSON
16341-passionate	TIME
16342-Charlie	GEO
16342-Parker	PERSON
16342-John	PERSON
16342-Lee	ORGANIZATION
16344-VOA	GEO
16344-more	TIME
16344-on	TIME
16345-Jim	GEO
16346-Bangladesh	GEO
16346-100	TIME
16346-Monday	GEO
16347-port	GEO
16347-Chittagong	GEO
16347-hillside	GEO
16348-Telephone	GEO
16348-Bangladesh	GEO
16348-Chittagong	GEO
16352-June	GEO
16352-South	GEO
16353-17	TIME
16353-Tal	GEO
16355-Iraq	GEO
16355-January	GEO
16356-one	TIME
16357-Taji	GEO
16357-Baghdad	GEO
16358-U.S.	GEO
16358-Iraq	GEO
16358-Baghdad	GEO
16359-Tikrit	GEO
16360-Tikrit	GEO
16361-Samarra	GEO
16362-Fallujah	GEO
16363-Baghdad	GEO
16363-U.S.	PERSON
16366-Paktika	GEO
16368-Helmand	GEO
16370-Afghanistan	PERSON
16370-U.S.	GEO
16371-Hamid	ORGANIZATION
16371-Guantanamo	ORGANIZATION
16371-U.S.	PERSON
16371-Afghanistan	GEO
16372-Belgium	GEO
16373-Clijsters	GEO
16374-Indian	GEO
16374-Miami	PERSON
16375-Douchevina	GEO
16375-2002	TIME
16375-Wimbledon	GEO
16375-France	GEO
16376-Monday	ARTIFACT
16376-London	GEO
16380-Kunar	GEO
16381-Afghanistan	GEO
16381-Taleban	PERSON
16381-al-Qaida	PERSON
16382-United	GEO
16382-Haiti	GEO
16384-Associated	ORGANIZATION
16385-U.N.	ORGANIZATION
16386-2004	TIME
16386-Haiti	GEO
16387-United	ORGANIZATION
16388-Manfred	GEO
16388-October	GEO
16389-Nowak	GEO
16390-Cuba	GEO
16391-human	GEO
16391-20	GEO
16391-listed	GEO
16391-political	GEO
16392-President	GEO
16392-Tennessee	GEO
16393-Earth	ORGANIZATION
16393-Great	ORGANIZATION
16393-Smoky	ORGANIZATION
16393-Mountains	ORGANIZATION
16393-National	ORGANIZATION
16398-Colombia	GEO
16398-Venezuelan	GEO
16398-military	GEO
16398-2002	TIME
16398-Hugo	ORGANIZATION
16400-former	GEO
16400-Hector	ORGANIZATION
16400-former	GEO
16400-top	GEO
16401-Colombia	GEO
16402-Mr.	GEO
16402-long	GEO
16403-Colombia	GEO
16404-million	TIME
16404-one	TIME
16405-Belo	GEO
16405-Horizonte	ORGANIZATION
16406-one	TIME
16407-Saturday	ARTIFACT
16407-Fortaleza	GEO
16408-thick	GEO
16412-President	GEO
16412-Dmitri	ORGANIZATION
16413-Russian	GEO
16413-Vladimir	ORGANIZATION
16414-Mr.	GEO
16414-State	ORGANIZATION
16415-Britain	GEO
16415-Minister	ORGANIZATION
16415-Tony	ORGANIZATION
16415-May	GEO
16416-Mr.	GEO
16417-Britain	GEO
16418-Mr.	ARTIFACT
16419-Iraq	GEO
16419-unpopular	TIME
16419-Britain	GEO
16420-Labor	ORGANIZATION
16420-161-seat	GEO
16421-Mr.	GEO
16421-1997	TIME
16421-2001	TIME
16422-Congo	GEO
16423-Saturday	GEO
16425-United	ORGANIZATION
16426-U.N.	EVENT
16426-Congo	GEO
16427-Friday	GEO
16429-Burma	GEO
16429-Thein	ORGANIZATION
16429-Indonesia	PERSON
16429-Singapore	PERSON
16430-Burma	GEO
16430-Myanmar	GEO
16432-General	GEO
16432-Thein	ORGANIZATION
16432-Indonesia	GEO
16433-Burma	GEO
16433-Indonesia	PERSON
16433-Singapore	PERSON
16433-Asian	GEO
16433-Thailand	GEO
16435-1962	TIME
16437-tribal	GEO
16437-Orakzai	GEO
16438-Wednesday	GEO
16439-tribal	GEO
16440-U.S.	GEO
16440-Taliban	PERSON
16440-al-Qaida	PERSON
16440-North	ORGANIZATION
16441-Pakistan	GEO
16442-President	GEO
16442-MIddle	ORGANIZATION
16444-Mr.	GEO
16444-Iraq	GEO
16446-nuclear	GEO
16446-Iran	GEO
16447-Hong	GEO
16447-Trade	ORGANIZATION
16448-1000	TIME
16449-Korean	GEO
16450-Saturday	GEO
16451-Hong	GEO
16452-200	TIME
16453-South	GEO
16453-Foreign	ORGANIZATION
16453-Minister	ORGANIZATION
16453-Lee	ORGANIZATION
16453-Hong	GEO
16453-Kong	ORGANIZATION
16454-Colombia	GEO
16455-Foreign	GEO
16455-Minister	ORGANIZATION
16455-Fernando	ORGANIZATION
16455-Hugo	ORGANIZATION
16456-Araujo	GEO
16456-Chavez	PERSON
16457-Mr.	ORGANIZATION
16457-Revolutionary	ORGANIZATION
16457-Colombia	GEO
16457-FARC	PERSON
16458-New	GEO
16458-military	GEO
16459-one	TIME
16459-2005	TIME
16461-Official	GEO
16462-Muslim	GEO
16462-African	GEO
16463-Amiens	GEO
16463-Orleans	PERSON
16463-Savigny-sur-Orge	GEO
16464-Lyon	GEO
16466-Prime	GEO
16466-Minister	ORGANIZATION
16466-Dominique	ORGANIZATION
16466-de	ORGANIZATION
16466-Villepin	ORGANIZATION
16467-Fidel	ORGANIZATION
16467-2006	TIME
16469-Iran	PERSON
16470-2006	TIME
16471-Fidel	GEO
16471-February	GEO
16471-2008	TIME
16473-Zamoanga	GEO
16473-del	ORGANIZATION
16477-Friday	ARTIFACT
16477-London	GEO
16478-Scotland	GEO
16479-President	GEO
16479-Bush	PERSON
16479-Minister	ORGANIZATION
16479-Tony	ORGANIZATION
16479-Washington	GEO
16480-New	ORGANIZATION
16480-York	ORGANIZATION
16480-Times	ORGANIZATION
16480-senior	GEO
16480-Washington	GEO
16483-Bernie	GEO
16484-19	TIME
16484-David	GEO
16486-Whole	ORGANIZATION
16487-Bernie	GEO
16487-23	TIME
16488-Pakistani	GEO
16488-Minister	ORGANIZATION
16488-Benazir	ORGANIZATION
16488-India	GEO
16488-Pakistan	PERSON
16489-Asif	GEO
16489-Ali	ORGANIZATION
16489-Pakistan	ORGANIZATION
16490-India	GEO
16491-Kashmir	GEO
16491-India	GEO
16491-Pakistan	PERSON
16491-total	TIME
16493-Zardari	GEO
16493-India	GEO
16493-Pakistan	PERSON
16494-India	GEO
16494-Pakistan	PERSON
16494-2004	TIME
16495-Pearl	GEO
16495-World	GEO
16495-War	ORGANIZATION
16496-USS	ORGANIZATION
16496-Arizona	ORGANIZATION
16496-Pearl	GEO
16497-December	GEO
16497-1941	TIME
16498-U.S.	ORGANIZATION
16498-Pearl	GEO
16499-Washington	GEO
16499-World	GEO
16499-War	ORGANIZATION
16500-Mr.	GEO
16501-Baghdad	GEO
16501-Iraq	GEO
16505-Iraqi	GEO
16507-important	TIME
16507-Congress	GEO
16508-Republican	GEO
16508-John	ORGANIZATION
16508-McCain	PERSON
16508-Democrat	PERSON
16508-Barack	ORGANIZATION
16508-financial	GEO
16509-U.S.	ARTIFACT
16510-McCain	GEO
16510-Labor	ORGANIZATION
16512-Obama	GEO
16513-Iraq	GEO
16513-one	TIME
16513-Saddam	GEO
16513-Hassan	ORGANIZATION
16513-Chemical	GEO
16514-Baghdad	GEO
16514-early	TIME
16515-Tuesday	GEO
16515-Minister	ORGANIZATION
16515-Iyad	ORGANIZATION
16515-Saddam	GEO
16516-Iraq	GEO
16517-Mr.	GEO
16517-ethnic	GEO
16518-Egypt	GEO
16518-positive	TIME
16518-Egypt	GEO
16519-Tamiflu	PERSON
16522-World	ORGANIZATION
16522-Health	ORGANIZATION
16523-Fourteen	TIME
16524-Egypt	GEO
16524-Asia	GEO
16525-Minister	ORGANIZATION
16525-John	ORGANIZATION
16525-Iraq	GEO
16526-Mr.	GEO
16526-Canberra	GEO
16526-Fallujah	GEO
16526-Ms.	GEO
16527-Ms.	GEO
16528-Sunday	GEO
16528-Fallujah	GEO
16530-Britain	GEO
16530-Iraq	GEO
16531-Ms.	GEO
16532-Osh	GEO
16535-Monday	GEO
16535-Osh	GEO
16535-Kara-Suu	GEO
16536-Kyrgyzstan	GEO
16536-Central	GEO
16536-Asian	GEO
16536-unstable	TIME
16536-President	GEO
16536-Askar	ORGANIZATION
16536-March	GEO
16537-July	GEO
16538-Mr.	GEO
16538-one	TIME
16539-Luiz	ORGANIZATION
16539-Inacio	ORGANIZATION
16539-Lula	ORGANIZATION
16539-da	ORGANIZATION
16539-Silva	PERSON
16539-Colombia	GEO
16539-Venezuela	PERSON
16540-Colombia	GEO
16540-Caracas	GEO
16541-Brazil	GEO
16541-Mexico	PERSON
16541-Colombia	GEO
16542-Hugo	ORGANIZATION
16543-Colombia	GEO
16543-Bogota	GEO
16545-Colombia	GEO
16545-civil	GEO
16547-Australia	GEO
16548-Queensland	ORGANIZATION
16548-Brisbane	GEO
16549-Cooper	PERSON
16549-George	PERSON
16549-2005	TIME
16549-2006	TIME
16549-Eromanga	GEO
16550-secret	TIME
16551-one	TIME
16554-Trial	GEO
16554-Amman	GEO
16555-Sajida	GEO
16555-Mubarak	ORGANIZATION
16555-November	GEO
16556-Al-Rishawi	GEO
16557-terrorist	GEO
16557-Musab	ORGANIZATION
16558-Al-Zarqawi	GEO
16558-Iraq	GEO
16559-John	GEO
16559-Senate	GEO
16559-President	ORGANIZATION
16559-U.S.	GEO
16559-United	ORGANIZATION
16561-Senate	PERSON
16562-Cuba	GEO
16564-Senator	GEO
16564-Christopher	ORGANIZATION
16565-Mr.	GEO
16566-Wednesday	GEO
16567-United	GEO
16567-12-month	GEO
16567-African	GEO
16568-U.N.	GEO
16568-Mozambican	EVENT
16569-Burundi	GEO
16569-April	GEO
16570-Next	GEO
16571-U.N.	GEO
16571-Burundi	GEO
16571-2004	TIME
16571-civil	GEO
16572-ethnic	GEO
16572-Hutu	GEO
16573-India	GEO
16573-Rajasthan	GEO
16574-Barmer	GEO
16576-homeless	TIME
16576-June	GEO
16577-three	GEO
16579-seven	GEO
16580-U.S.	GEO
16580-al-Anbar	GEO
16580-Baghdad	GEO
16581-military	GEO
16581-Euphrates	ORGANIZATION
16582-foreign	GEO
16582-Iraq	GEO
16583-Mosul	GEO
16584-al-Qaida	GEO
16584-al-Jazeera	GEO
16586-Lebanon	GEO
16587-Officials	GEO
16587-Bekaa	ORGANIZATION
16587-Anjar	GEO
16588-one	TIME
16588-military	GEO
16589-notorious	TIME
16589-Lebanon	GEO
16590-Arab	ORGANIZATION
16590-Lebanon	GEO
16590-1976	TIME
16590-15-year	GEO
16590-civil	GEO
16591-Damascus	GEO
16591-domestic	GEO
16591-Syrian	GEO
16591-Lebanese	GEO
16591-prime	GEO
16592-Syria	GEO
16593-India	GEO
16593-Pakistan	PERSON
16593-Amritsar	GEO
16593-India	GEO
16593-Lahore	GEO
16595-Pakistan	GEO
16595-Wagah	GEO
16596-December	GEO
16596-twice-weekly	GEO
16596-December	GEO
16597-India	GEO
16597-Pakistan	PERSON
16599-Haiti	GEO
16599-Jean-Bertrand	ORGANIZATION
16600-Prime	GEO
16600-Minister	ORGANIZATION
16600-Gerard	ORGANIZATION
16600-Justice	ORGANIZATION
16601-Mr.	GEO
16601-South	GEO
16602-Mr.	GEO
16602-Mr.	GEO
16602-February	GEO
16603-Mr.	GEO
16604-Mr.	GEO
16604-human	GEO
16605-Medical	GEO
16605-New	GEO
16608-Associated	ORGANIZATION
16609-New	GEO
16610-Field	GEO
16611-U.S.	GEO
16612-New	ORGANIZATION
16613-China	GEO
16613-China	PERSON
16613-Beijing	GEO
16613-Pyongyang	GEO
16614-foreign	GEO
16616-Wednesday	GEO
16616-Jong	ORGANIZATION
16616-Hu	ORGANIZATION
16618-Pyongyang	GEO
16618-North	GEO
16619-Washington	GEO
16620-Viktor	ORGANIZATION
16621-Monday	GEO
16621-Viktor	GEO
16624-Party	GEO
16626-2004	TIME
16626-Orange	EVENT
16626-Revolution	PERSON
16627-American	GEO
16627-Andy	ORGANIZATION
16627-Berdych	PERSON
16627-Tennis	GEO
16627-ATP	NATURAL
16627-Tour	ORGANIZATION
16627-London	GEO
16628-Andy	ORGANIZATION
16628-Murray	PERSON
16628-Swede	PERSON
16628-Robin	ORGANIZATION
16628-November	GEO
16628-21	TIME
16629-2010	TIME
16629-Wimbledon	EVENT
16630-Gael	ORGANIZATION
16630-Spain	GEO
16631-Verdasco	GEO
16632-Martin	ORGANIZATION
16632-del	ORGANIZATION
16632-2009	TIME
16634-NATO	GEO
16634-Bosnia-Herzegovina	GEO
16634-Bosnian	GEO
16634-Serb	GEO
16634-Radovan	ARTIFACT
16635-Pale	GEO
16635-Branislav	GEO
16635-Karadzic	PERSON
16637-Bosnia	GEO
16638-Iraq	GEO
16639-Baghdad	GEO
16640-Air	ORGANIZATION
16642-Air	GEO
16643-CARTOSAT-1	PERSON
16643-HAMSAT	PERSON
16643-Sriharokota	GEO
16644-Polar	ORGANIZATION
16644-Satellite	ORGANIZATION
16644-Launch	ORGANIZATION
16644-PSLAV	PERSON
16644-India	GEO
16644-Sriharokota	GEO
16644-Bengal	GEO
16647-2008	TIME
16648-Islamic	GEO
16649-Army	GEO
16650-more	TIME
16650-than	TIME
16652-Rights	ORGANIZATION
16654-Turkish	GEO
16655-U.S.	GEO
16655-November	GEO
16655-1.48	TIME
16655-87.61	TIME
16656-high	TIME
16660-Iraq	GEO
16661-General	ORGANIZATION
16661-Mohammed	ORGANIZATION
16662-tribal	GEO
16663-Minister	ORGANIZATION
16663-Nouri	ORGANIZATION
16663-one	TIME
16665-Baghdad	GEO
16666-Turkey	GEO
16667-Turkey	GEO
16668-November	GEO
16668-Istanbul	PERSON
16668-Izmir	GEO
16669-Turkey	GEO
16669-al-Qaida	GEO
16670-November	GEO
16670-2003	TIME
16670-Consulate	PERSON
16670-Istanbul	GEO
16671-United	ORGANIZATION
16671-States	ORGANIZATION
16671-Supreme	ORGANIZATION
16672-05-Apr	GEO
16673-Maine	GEO
16673-dangerous	TIME
16674-Tobacco	GEO
16674-cigarette-labeling	GEO
16676-European	ORGANIZATION
16676-Sudan	PERSON
16676-Congo	GEO
16677-EU	GEO
16677-Development	ORGANIZATION
16677-Commissioner	ORGANIZATION
16677-Louis	ORGANIZATION
16677-such	TIME
16679-Uganda	GEO
16679-Chad	PERSON
16679-Tanzania	PERSON
16680-humanitarian	GEO
16680-Red	PERSON
16681-Germany	GEO
16681-political	GEO
16682-Christian	GEO
16682-Merkel	PERSON
16682-Chancellor	PERSON
16682-Gerhard	ORGANIZATION
16683-Ms.	GEO
16683-optimistic	TIME
16684-Mr.	GEO
16685-small	GEO
16686-Mr.	GEO
16687-U.S.	GEO
16687-Iraq	GEO
16689-One	TIME
16691-Iraq	GEO
16691-Baghdad	GEO
16694-Ansar	ORGANIZATION
16694-Saturday	GEO
16695-Heather	GEO
16695-U.S.	GEO
16697-Mills	GEO
16697-1993	TIME
16698-spare	TIME
16699-Heather	GEO
16700-One	TIME
16700-U.S.	GEO
16700-March	GEO
16701-Beni	GEO
16701-Cairo	GEO
16703-1000	TIME
16705-Senate	GEO
16705-conservative	GEO
16705-Supreme	ORGANIZATION
16705-Court	ORGANIZATION
16705-Justice	ORGANIZATION
16705-Sandra	ORGANIZATION
16705-Day	ORGANIZATION
16706-Senate	GEO
16706-Minority	ORGANIZATION
16706-Leader	ORGANIZATION
16706-Harry	ORGANIZATION
16706-constitutional	GEO
16706-Ronald	ORGANIZATION
16708-Senator	GEO
16708-Ted	ORGANIZATION
16709-Mr.	GEO
16709-Bush	PERSON
16709-Senate	PERSON
16709-political	GEO
16709-U.S.	GEO
16710-Supreme	ORGANIZATION
16710-Senate	GEO
16712-militant	GEO
16712-Akwa	GEO
16713-Niger	ORGANIZATION
16714-MEND	GEO
16715-Afren	GEO
16716-two	TIME
16717-U.S.	GEO
16717-State	ORGANIZATION
16718-Niger	ORGANIZATION
16720-South	GEO
16720-June	GEO
16720-Iraq	GEO
16722-Seoul	GEO
16722-Minister	ORGANIZATION
16722-Nouri	ORGANIZATION
16723-South	GEO
16723-3600	TIME
16723-2004	TIME
16723-contingent	GEO
16723-Britain	PERSON
16724-Seoul	GEO
16725-Mr.	GEO
16725-Iraqi	GEO
16726-Korean	GEO
16727-May	GEO
16729-economic	GEO
16730-Pakistan	GEO
16731-Miran	GEO
16732-Pakistan	ARTIFACT
16733-Pakistan	GEO
16734-Iran	GEO
16734-Israel	GEO
16736-Mahmoud	ORGANIZATION
16736-Wednesday	GEO
16737-anti-Israeli	GEO
16737-Tehran	GEO
16740-Friday	GEO
16740-U.N.	ORGANIZATION
16740-Security	ORGANIZATION
16742-Wednesday	GEO
16743-Iraq	GEO
16743-many	TIME
16744-Samarra	GEO
16744-Kirkuk	GEO
16745-Resit	ORGANIZATION
16745-Hawija	GEO
16746-international	GEO
16747-U.S.	EVENT
16747-one	TIME
16747-Wednesday	PERSON
16747-other	TIME
16747-Tuesday	GEO
16748-American	GEO
16748-Iraqi	GEO
16748-Kirkuk	GEO
16748-U.S.	GEO
16749-Washington	ORGANIZATION
16749-Kurdish	GEO
16750-State	ORGANIZATION
16750-White	ORGANIZATION
16750-Defense	ORGANIZATION
16750-Department	PERSON
16750-U.S.	ORGANIZATION
16750-Baghdad	GEO
16751-Kirkuk	GEO
16751-ethnic	GEO
16753-President	GEO
16753-Minister	ORGANIZATION
16753-Recep	ORGANIZATION
16753-Tayyip	ORGANIZATION
16753-Washington	GEO
16754-White	ORGANIZATION
16754-Turkey	GEO
16755-Lebanon	GEO
16755-Iraq	PERSON
16755-Middle	ORGANIZATION
16756-Turkey	GEO
16756-U.S.	GEO
16756-Turkey	GEO
16756-European	ORGANIZATION
16757-Israel	GEO
16757-Bank	PERSON
16757-Gaza	PERSON
16758-West	ORGANIZATION
16759-World	ORGANIZATION
16759-Health	ORGANIZATION
16762-Israel	GEO
16763-U.N.	GEO
16763-Secretary-General	ORGANIZATION
16763-Ban	ORGANIZATION
16764-New	GEO
16765-Mr.	GEO
16765-Nicolas	ORGANIZATION
16766-financial	GEO
16767-September	GEO
